Row	Column	Assay	Sample	Conc	Ct	Tm	Expected Tm	R2	Chi2	Straight R2	Efficiency	Multiple peaks	Outlier	Multimodal melt peaks	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Tm minus mean	Ct minus mean
4	41	ISAba3-Acineto	B2_manure_c	-1	31.63105	75.97919		0.9999294	2677.32	0.7087187	1.882434	False	False	False	1.701472E-07	CtIsLarge									7	3160.789	1.44205	34.53017	4266.729	72.76403	2.349894		
4	42	ISAba3-Acineto	P3_S5_a													LowEfficiency, SaturationBaselineRatioIsLow, CurveFitFailed																	
4	43	ISAba3-Acineto	P3_S5_b													LowEfficiency, SaturationBaselineRatioIsLow, CurveFitFailed																	
4	44	ISAba3-Acineto	P4_S9_a													LowEfficiency, SaturationBaselineRatioIsLow, CurveFitFailed																	
4	45	ISAba3-Acineto	P4_S9_b													LowEfficiency, SaturationBaselineRatioIsLow, CurveFitFailed																	
4	46	ISAba3-Acineto	P8_S2_a													LowEfficiency, SaturationBaselineRatioIsLow, CurveFitFailed																	
4	47	ISAba3-Acineto	P8_S2_b													LowEfficiency, CurveFitFailed																	
4	48	vanTC	B1_manure_a													NoAmplification																	
4	49	vanTC	B1_manure_b													NoAmplification																	
4	50	vanTC	B1_manure_c													NoAmplification																	
4	51	vanTC	B2_manure_a													NoAmplification																	
4	52	vanTC	B2_manure_b													NoAmplification																	
4	53	vanTC	B2_manure_c													NoAmplification																	
4	54	vanTC	P3_S5_a													NoAmplification																	
4	55	vanTC	P3_S5_b													NoAmplification																	
4	56	vanTC	P4_S9_a													NoAmplification																	
4	57	vanTC	P4_S9_b													NoAmplification																	
4	58	vanTC	P8_S2_a													NoAmplification																	
4	59	vanTC	P8_S2_b													NoAmplification																	
4	60	aac(6)-ir	B1_manure_a													NoAmplification																	
4	61	aac(6)-ir	B1_manure_b													NoAmplification																	
4	62	aac(6)-ir	B1_manure_c													NoAmplification																	
4	63	aac(6)-ir	B2_manure_a													NoAmplification																	
4	64	aac(6)-ir	B2_manure_b													CtIsLarge, CurveFitFailed																	
4	65	aac(6)-ir	B2_manure_c													NoAmplification																	
4	66	aac(6)-ir	P3_S5_a													NoAmplification																	
4	67	aac(6)-ir	P3_S5_b	-1	34.6371	82.44633		0.9999531	2337.958	0.2657684	1.897454	False	False	False	3.455162E-08	CtIsLarge									17	3098.629	1.425599	37.51456	9266.316	-12.65615	3.990457		
4	68	aac(6)-ir	P4_S9_a													NoAmplification																	
4	69	aac(6)-ir	P4_S9_b													CtIsLarge, CurveFitFailed																	
4	70	aac(6)-ir	P8_S2_a													CurveFitFailed																	
4	71	aac(6)-ir	P8_S2_b													CtIsLarge, CurveFitFailed																	
5	0	cmlA5	B1_manure_a													NoAmplification																	
5	1	cmlA5	B1_manure_b													NoAmplification																	
5	2	cmlA5	B1_manure_c													NoAmplification																	
5	3	cmlA5	B2_manure_a													NoAmplification																	
5	4	cmlA5	B2_manure_b													NoAmplification																	
5	5	cmlA5	B2_manure_c													NoAmplification																	
5	6	cmlA5	P3_S5_a													NoAmplification																	
5	7	cmlA5	P3_S5_b													NoAmplification																	
5	8	cmlA5	P4_S9_a													NoAmplification																	
5	9	cmlA5	P4_S9_b													NoAmplification																	
5	10	cmlA5	P8_S2_a													NoAmplification																	
5	11	cmlA5	P8_S2_b													NoAmplification																	
5	12	dfra7	B1_manure_a													NoAmplification																	
5	13	dfra7	B1_manure_b													NoAmplification																	
5	14	dfra7	B1_manure_c													NoAmplification																	
5	15	dfra7	B2_manure_a													NoAmplification																	
5	16	dfra7	B2_manure_b													NoAmplification																	
5	17	dfra7	B2_manure_c													NoAmplification																	
5	18	dfra7	P3_S5_a													NoAmplification																	
5	19	dfra7	P3_S5_b													NoAmplification																	
5	20	dfra7	P4_S9_a													NoAmplification																	
5	21	dfra7	P4_S9_b													NoAmplification																	
5	22	dfra7	P8_S2_a													NoAmplification																	
5	23	dfra7	P8_S2_b													NoAmplification																	
5	24	aac(6)-iv_ih	B1_manure_a													NoAmplification																	
5	25	aac(6)-iv_ih	B1_manure_b													NoAmplification																	
5	26	aac(6)-iv_ih	B1_manure_c													NoAmplification																	
5	27	aac(6)-iv_ih	B2_manure_a													NoAmplification																	
5	28	aac(6)-iv_ih	B2_manure_b													NoAmplification																	
5	29	aac(6)-iv_ih	B2_manure_c													NoAmplification																	
5	30	aac(6)-iv_ih	P3_S5_a													NoAmplification																	
5	31	aac(6)-iv_ih	P3_S5_b													NoAmplification																	
5	32	aac(6)-iv_ih	P4_S9_a													NoAmplification																	
5	33	aac(6)-iv_ih	P4_S9_b													NoAmplification																	
5	34	aac(6)-iv_ih	P8_S2_a													NoAmplification																	
5	35	aac(6)-iv_ih	P8_S2_b													NoAmplification																	
5	36	aac(6)-iz	B1_manure_a													LowEfficiency, SaturationBaselineRatioIsLow, CurveFitFailed																	
5	37	aac(6)-iz	B1_manure_b													LowEfficiency, SaturationBaselineRatioIsLow, CurveFitFailed																	
5	38	aac(6)-iz	B1_manure_c													LowEfficiency, SaturationBaselineRatioIsLow, CurveFitFailed																	
5	39	aac(6)-iz	B2_manure_a													LowEfficiency, SaturationBaselineRatioIsLow, CurveFitFailed																	
5	40	aac(6)-iz	B2_manure_b													CurveFitFailed																	
5	41	aac(6)-iz	B2_manure_c													LowEfficiency, SaturationBaselineRatioIsLow, CurveFitFailed																	
5	42	aac(6)-iz	P3_S5_a													CurveFitFailed																	
5	43	aac(6)-iz	P3_S5_b													CtIsLarge, CurveFitFailed																	
5	44	aac(6)-iz	P4_S9_a													CurveFitFailed																	
5	45	aac(6)-iz	P4_S9_b													CtIsLarge, CurveFitFailed																	
5	46	aac(6)-iz	P8_S2_a													LowEfficiency, CtIsLarge, CurveFitFailed																	
5	47	aac(6)-iz	P8_S2_b													LowEfficiency, CtIsLarge, CurveFitFailed																	
5	48	dfra5	B1_manure_a													NoAmplification																	
5	49	dfra5	B1_manure_b													NoAmplification																	
5	50	dfra5	B1_manure_c													NoAmplification																	
5	51	dfra5	B2_manure_a													NoAmplification																	
5	52	dfra5	B2_manure_b													NoAmplification																	
5	53	dfra5	B2_manure_c													NoAmplification																	
5	54	dfra5	P3_S5_a													NoAmplification																	
5	55	dfra5	P3_S5_b													NoAmplification																	
5	56	dfra5	P4_S9_a													NoAmplification																	
5	57	dfra5	P4_S9_b													NoAmplification																	
5	58	dfra5	P8_S2_a													NoAmplification																	
5	59	dfra5	P8_S2_b													NoAmplification																	
5	60	dfrA10	B1_manure_a													NoAmplification																	
5	61	dfrA10	B1_manure_b													NoAmplification																	
5	62	dfrA10	B1_manure_c													NoAmplification																	
5	63	dfrA10	B2_manure_a													NoAmplification																	
5	64	dfrA10	B2_manure_b													NoAmplification																	
5	65	dfrA10	B2_manure_c													NoAmplification																	
5	66	dfrA10	P3_S5_a													NoAmplification																	
5	67	dfrA10	P3_S5_b													NoAmplification																	
5	68	dfrA10	P4_S9_a													NoAmplification																	
5	69	dfrA10	P4_S9_b													NoAmplification																	
5	70	dfrA10	P8_S2_a													NoAmplification																	
5	71	dfrA10	P8_S2_b													NoAmplification																	
6	0	lnu(F)	B1_manure_a	-1	27.40515	85.68401		0.9999765	1154.955	0.6720799	1.88414	False	False	False	4.197159E-06										8	1573.062	1.440154	30.30177	5764.862	2.002825	4.66474		
6	1	lnu(F)	B1_manure_b	-1	29.25973	86.3004		0.9999883	631.9379	0.598582	1.855701	False	False	False	1.928248E-06										13	1551.22	1.47268	32.19918	6035.711	-1.132522	4.890944		
6	2	lnu(F)	B1_manure_c	-1	30.05688	85.51884		0.9999752	787.7721	0.5668514	1.855526	False	False	False	9.578679E-07	CtIsLarge									9	1550.108	1.472885	32.99661	5136.576	1.355669	4.31369		
6	3	lnu(F)	B2_manure_a	-1	27.18719	86.27837		0.9999563	1892.891	0.6769846	1.846276	False	False	False	8.09121E-06										5	1562.765	1.483915	30.14145	5363.522	-0.004889123	4.432072		
6	4	lnu(F)	B2_manure_b	-1	27.67424	85.87752		0.9999819	825.7617	0.6587744	1.889344	False	False	False	3.209075E-06										13	1575.846	1.434415	30.5633	5753.827	0.00496595	4.651262		
6	5	lnu(F)	B2_manure_c	-1	26.71582	86.08052		0.9999909	394.3414	0.6920692	1.85114	False	False	False	1.108613E-05										11	1636.075	1.478088	29.6624	5757.627	-0.09775803	4.51917		
6	6	lnu(F)	P3_S5_a													NoAmplification																	
6	7	lnu(F)	P3_S5_b													NoAmplification																	
6	8	lnu(F)	P4_S9_a													NoAmplification																	
6	9	lnu(F)	P4_S9_b													NoAmplification																	
6	10	lnu(F)	P8_S2_a													NoAmplification																	
6	11	lnu(F)	P8_S2_b													NoAmplification																	
6	12	mef(B)	B1_manure_a													NoAmplification																	
6	13	mef(B)	B1_manure_b													NoAmplification																	
6	14	mef(B)	B1_manure_c													NoAmplification																	
6	15	mef(B)	B2_manure_a													NoAmplification																	
6	16	mef(B)	B2_manure_b													NoAmplification																	
6	17	mef(B)	B2_manure_c													NoAmplification																	
6	18	mef(B)	P3_S5_a													NoAmplification																	
6	19	mef(B)	P3_S5_b													NoAmplification																	
6	20	mef(B)	P4_S9_a													NoAmplification																	
6	21	mef(B)	P4_S9_b													NoAmplification																	
6	22	mef(B)	P8_S2_a													NoAmplification																	
6	23	mef(B)	P8_S2_b													NoAmplification																	
6	24	blaGOB	B1_manure_a													NoAmplification																	
6	25	blaGOB	B1_manure_b	-1	34.21969	76.85799		0.9999039	2080.493	0.3677526	1.939955	False	False	False	1.205315E-08	CtIsLarge									8	1503.96	1.381747	37.03939	5283.088	1.535191	4.512785		
6	26	blaGOB	B1_manure_c													NoAmplification																	
6	27	blaGOB	B2_manure_a													NoAmplification																	
6	28	blaGOB	B2_manure_b													NoAmplification																	
6	29	blaGOB	B2_manure_c													NoAmplification																	
6	30	blaGOB	P3_S5_a													NoAmplification																	
6	31	blaGOB	P3_S5_b													NoAmplification																	
6	32	blaGOB	P4_S9_a													NoAmplification																	
6	33	blaGOB	P4_S9_b													NoAmplification																	
6	34	blaGOB	P8_S2_a													NoAmplification																	
6	35	blaGOB	P8_S2_b													NoAmplification																	
6	36	blaMIR	B1_manure_a													LowEfficiency, CtIsLarge, CurveFitFailed																	
6	37	blaMIR	B1_manure_b													NoAmplification																	
6	38	blaMIR	B1_manure_c													NoAmplification																	
6	39	blaMIR	B2_manure_a													NoAmplification																	
6	40	blaMIR	B2_manure_b													CtIsLarge, CurveFitFailed																	
6	41	blaMIR	B2_manure_c													NoAmplification																	
6	42	blaMIR	P3_S5_a													NoAmplification																	
6	43	blaMIR	P3_S5_b													CurveFitFailed																	
6	44	blaMIR	P4_S9_a													NoAmplification																	
6	45	blaMIR	P4_S9_b													CurveFitFailed																	
6	46	blaMIR	P8_S2_a													CtIsLarge, CurveFitFailed																	
6	47	blaMIR	P8_S2_b													CtIsLarge, CurveFitFailed																	
6	48	msr(E)	B1_manure_a													NoAmplification																	
6	49	msr(E)	B1_manure_b													NoAmplification																	
6	50	msr(E)	B1_manure_c													NoAmplification																	
6	51	msr(E)	B2_manure_a													NoAmplification																	
6	52	msr(E)	B2_manure_b													NoAmplification																	
6	53	msr(E)	B2_manure_c	-1	33.60839	77.73275		0.9999702	849.945	0.4337273	1.852736	False	False	False	9.466928E-08	CtIsLarge									7	1739.814	1.476189	36.55247	5369.559	7.932137	4.086284		
6	54	msr(E)	P3_S5_a													NoAmplification																	
6	55	msr(E)	P3_S5_b													NoAmplification																	
6	56	msr(E)	P4_S9_a													NoAmplification																	
6	57	msr(E)	P4_S9_b													NoAmplification																	
6	58	msr(E)	P8_S2_a													NoAmplification																	
6	59	msr(E)	P8_S2_b													NoAmplification																	
6	60	Pseudomonas aeruginosa	B1_manure_a													NoAmplification																	
6	61	Pseudomonas aeruginosa	B1_manure_b													NoAmplification																	
6	62	Pseudomonas aeruginosa	B1_manure_c													NoAmplification																	
6	63	Pseudomonas aeruginosa	B2_manure_a													NoAmplification																	
6	64	Pseudomonas aeruginosa	B2_manure_b													NoAmplification																	
6	65	Pseudomonas aeruginosa	B2_manure_c													NoAmplification																	
6	66	Pseudomonas aeruginosa	P3_S5_a													NoAmplification																	
6	67	Pseudomonas aeruginosa	P3_S5_b													NoAmplification																	
6	68	Pseudomonas aeruginosa	P4_S9_a													NoAmplification																	
6	69	Pseudomonas aeruginosa	P4_S9_b													NoAmplification																	
6	70	Pseudomonas aeruginosa	P8_S2_a													NoAmplification																	
6	71	Pseudomonas aeruginosa	P8_S2_b													NoAmplification																	
7	0	nonmobile blaBEL	B1_manure_a													NoAmplification																	
7	1	nonmobile blaBEL	B1_manure_b													NoAmplification																	
7	2	nonmobile blaBEL	B1_manure_c													NoAmplification																	
7	3	nonmobile blaBEL	B2_manure_a													NoAmplification																	
7	4	nonmobile blaBEL	B2_manure_b													NoAmplification																	
7	5	nonmobile blaBEL	B2_manure_c													NoAmplification																	
